"id	artistid	artist	title	compound_score",,
"13061	949	Black Frank	Superabound	0.6126",,
"13062	949	Black Frank	Thalassocracy	-0.34",,
"13063	949	Black Frank	The Creature Crawling	-0.4956",,
"13064	949	Black Frank	The Cult Of Ray	-0.4875",,
"13065	949	Black Frank	The Hostess With The Mostest	0.8885",,
"13066	949	Black Frank	The Last Stand Of Shazeb Andleeb	0.34",,
"13067	949	Black Frank	The Marsist	0.8791",,
"13068	949	Black Frank	The Vanishing Spies	-0.6956",,
"13069	949	Black Frank	Two Reelers	0.8936",,
"13070	949	Black Frank	Whatever Happened To Pong?	0.926",,
"13071	949	Black Frank	White Noise Maker	0.7845",,
"13072	949	Black Frank	You Ain't Me	0.6318",,
"13073	950	Black Happy	Shuckin' The Jive	0.25",,
"13074	950	Black Happy	Washcloth	-0.4063",,
"13075	951	Black Hills Country Band	Baby Ride Easy	-0.296",,
"13076	951	Black Hills Country Band	Blue Rose Is	-0.8658",,
"13077	951	Black Hills Country Band	I Wish I Knew	0.6587",,
"13078	951	Black Hills Country Band	Leaving Louisianna In The Broad Daylight	-0.8567",,
"13080	951	Black Hills Country Band	Neon Moon	-0.9398",,
"13081	951	Black Hills Country Band	Rablin' Fever	0.8962",,
"13082	951	Black Hills Country Band	Red Moon Over Lugano	0.9552",,
"13083	951	Black Hills Country Band	The Next Time I'm In Town	0.9386",,
"13084	951	Black Hills Country Band	The South Is Gonna Do It	0.6108",,
"13085	951	Black Hills Country Band	Tom Dooley	-0.3612",,
"13086	951	Black Hills Country Band	Uncle Penn	0.8898",,
"13088	953	Black Lab	All The Money In The World	0.5719",,
"13089	953	Black Lab	Anything	-0.8469",,
"13090	953	Black Lab	Bring It On	0.6355",,
"13091	953	Black Lab	Can't Keep The Rain	0.5834",,
"13092	953	Black Lab	Gates Of The Country	0.932",,
"13093	953	Black Lab	She Loves Me	0.9899",,
"13094	953	Black Lab	Sleeps With Angels	0.615",,
"13095	953	Black Lab	Tell Me What To Say	-0.986",,
"13096	953	Black Lab	Ten Million Years	0.9451",,
"13097	953	Black Lab	Thin White Lie	0.9715",,
"13098	953	Black Lab	Time Ago	0.9522",,
"13099	953	Black Lab	Wash It Away	-0.5803",,
"13100	953	Black Lab	X-ray	0.5154",,
"13101	954	Black Market Farts	B M F Main Theme	0.5095",,
"13102	954	Black Market Farts	Can You Tell Me How To Get To The Land Of Bumhackey?	0.7162",,
"13103	954	Black Market Farts	Kill Fred Penner	-0.9998",,
"13104	954	Black Market Farts	Thrashing Up With Mr. Dressup	0.3956",,
"13105	955	Black Mary	Looking Forward	-0.3374",,
"13106	955	Black Mary	Only A Woman's Heart - Featuring Emmylou Hams	-0.9686",,
"13107	955	Black Mary	Summer Sent You	0.9382",,
"13108	955	Black Mary	The Loving Time	0.9651",,
"13109	956	Black Men United	You Will Know	0.7906",,
"13110	957	Black Project	Announcement Song	0.9859",,
"13111	957	Black Project	Die Owa-buben	-0.9886",,
"13112	957	Black Project	Ein Coach Namens Schleifer	-0.9758",,
"13113	957	Black Project	Hefeweizestand	-0.5994",,
"13114	957	Black Project	Ox	-0.6249",,
"13115	957	Black Project	Sportfreunde Schneeberg I	-0.9661",,
"13116	957	Black Project	Unser Sven	-0.9485",,
"13117	958	Black Rob	Whoa	0.9912",,
"13118	959	Black Sabbath	A National Acrobat	-0.3438",,
"13119	959	Black Sabbath	After All	-0.9153",,
"13120	959	Black Sabbath	After All (the Dead)	-0.9153",,
"13121	959	Black Sabbath	After Forever	0.3864",,
"13122	959	Black Sabbath	Air Dance	0.296",,
"13123	959	Black Sabbath	All Moving Parts (stand Still)	0.9832",,
"13124	959	Black Sabbath	All Moving Parts Stand Still	0.9435",,
"13125	959	Black Sabbath	Am I Going Insane	-0.816",,
"13126	959	Black Sabbath	Am I Going Insane (radio)	-0.4266",,
"13127	959	Black Sabbath	Ancient Warrior	0.1779",,
"13128	959	Black Sabbath	Angry Heart	-0.7469",,
"13129	959	Black Sabbath	Anno Mundi	0.8614",,
"13130	959	Black Sabbath	Back Street Kids	0.824",,
"13131	959	Black Sabbath	Back Streets Kids	0.8915",,
"13132	959	Black Sabbath	Back to Eden	0.7096",,
"13133	959	Black Sabbath	Behind The Wall of Sleep	-0.765",,
"13134	959	Black Sabbath	Behind The Wall Of Sleep/wasp	-0.7845",,
"13135	959	Black Sabbath	Black Moon	-0.9787",,
"13136	959	Black Sabbath	Black Sabbath	0.8492",,
"13137	959	Black Sabbath	Blow On A Jug	0.4215",,
"13138	959	Black Sabbath	Born Again	0.5106",,
"13139	959	Black Sabbath	Born to Lose	-0.8519",,
"13141	959	Black Sabbath	Buried Alive	0.1027",,
"13142	959	Black Sabbath	Call of The Wild	-0.996",,
"13143	959	Black Sabbath	Can't Get Close Enough	0.6124",,
"13144	959	Black Sabbath	Cardinal Sin	-0.9878",,
"13145	959	Black Sabbath	Changes	0.8785",,
"13146	959	Black Sabbath	Children of The Grave	0.7925",,
"13147	959	Black Sabbath	Children of The Sea	-0.9345",,
"13148	959	Black Sabbath	Computer God	-0.1759",,
"13149	959	Black Sabbath	Cornucopia	0.7732",,
"13150	959	Black Sabbath	Country Girl	0.9749",,
"13151	959	Black Sabbath	Cross of Thorns	-0.9432",,
"13152	959	Black Sabbath	Danger Zone	-0.9931",,
"13154	959	Black Sabbath	Devil & Daughter	-0.9694",,
"13155	959	Black Sabbath	Devil And Daughter	-0.9694",,
"13156	959	Black Sabbath	Die Young	-0.9871",,
"13157	959	Black Sabbath	Digital Bitch	0.9426",,
"13158	959	Black Sabbath	Dirty Women	-0.7351",,
"13159	959	Black Sabbath	Disturbing The Priest	-0.972",,
"13160	959	Black Sabbath	Dying for Love	0.6808",,
"13161	959	Black Sabbath	Electric Funeral	-0.9756",,
"13162	959	Black Sabbath	Eletric Funeral	-0.9749",,
"13163	959	Black Sabbath	Eternal Idol	-0.9151",,
"13164	959	Black Sabbath	Evil Eye	-0.982",,
"13165	959	Black Sabbath	Evil Woman	-0.7982",,
"13166	959	Black Sabbath	Fairies Wear Boots	-0.2225",,
"13167	959	Black Sabbath	Falling Off The Edge of The World	-0.913",,
"13168	959	Black Sabbath	Faries Wear Boots/jack The Stripper	0.3365",,
"13169	959	Black Sabbath	Feels Good to Me	0.6402",,
"13171	959	Black Sabbath	Forbidden	-0.9758",,
"13172	959	Black Sabbath	Get a Grip	-0.4515",,
"13173	959	Black Sabbath	Glory Ride	-0.9098",,
"13174	959	Black Sabbath	Guilty as Hell	-0.9726",,
"13175	959	Black Sabbath	Gypsy	-0.5106",,
"13176	959	Black Sabbath	Hand of Doom	-0.7003",,
"13177	959	Black Sabbath	Hard Life to Love	-0.9823",,
"13178	959	Black Sabbath	Hard Road	-0.8385",,
"13179	959	Black Sabbath	Headless Cross	-0.983",,
"13180	959	Black Sabbath	Heart Like a Wheel	0.91",,
"13181	959	Black Sabbath	Heaven & Hell	-0.9741",,
"13182	959	Black Sabbath	Heaven &amp; Hell	-0.9741",,
"13183	959	Black Sabbath	Heaven in Black	0.8475",,
"13184	959	Black Sabbath	Hole in The Sky	0.926",,
"13185	959	Black Sabbath	Hot Line	-0.8519",,
"13186	959	Black Sabbath	I	-0.3818",,
"13187	959	Black Sabbath	I Witness	-0.7675",,
"13188	959	Black Sabbath	I Won't Cry for You	-0.9963",,
"13189	959	Black Sabbath	Immaculate Deception	-0.6908",,
"13190	959	Black Sabbath	In for The Kill	-0.9929",,
"13191	959	Black Sabbath	In Memory ...	-0.9201",,
"13192	959	Black Sabbath	In Memory...	-0.9201",,
"13193	959	Black Sabbath	Into The Void	-0.9349",,
"13194	959	Black Sabbath	Iron Man	0.4857",,
"13195	959	Black Sabbath	It's All Right	0.9282",,
"13196	959	Black Sabbath	It's Alright	0.9572",,
"13197	959	Black Sabbath	Jack The Stripper/fairies Wear Boots	-0.2444",,
"13198	959	Black Sabbath	Jerusalem	-0.9268",,
"13199	959	Black Sabbath	Johnny Blade	-0.9847",,
"13200	959	Black Sabbath	Junior's Eyes	-0.9576",,
"13201	959	Black Sabbath	Keep It Warm	0.5901",,
"13202	959	Black Sabbath	Kill in The Spirit World	-0.9967",,
"13203	959	Black Sabbath	Killing Yourself to Live	-0.8979",,
"13204	959	Black Sabbath	Kiss Of Death	-0.9905",,
"13205	959	Black Sabbath	Lady Evil	-0.9948",,
"13206	959	Black Sabbath	Letters from Earth	-0.6249",,
"13207	959	Black Sabbath	Lonely is The Word	-0.7772",,
"13208	959	Black Sabbath	Looking for Today	-0.4754",,
"13209	959	Black Sabbath	Lord of This World	-0.9337",,
"13210	959	Black Sabbath	Loser Gets It All	-0.979",,
"13211	959	Black Sabbath	Lost Forever	-0.995",,
"13212	959	Black Sabbath	Luke's Wall/war Pigs	-0.953",,
"13213	959	Black Sabbath	Master of Insanity	-0.8402",,
"13214	959	Black Sabbath	Megalomania	0.9685",,
"13215	959	Black Sabbath	Meglomania	0.9667",,
"13216	959	Black Sabbath	Mob Rules	-0.8011",,
"13217	959	Black Sabbath	N. I. B.	0.9939",,
"13218	959	Black Sabbath	N.i.b.	0.9939",,
"13219	959	Black Sabbath	N.I.B./Basically	0.9947",,
"13220	959	Black Sabbath	Neon Kights	0.9625",,
"13221	959	Black Sabbath	Neon Knights	0.9625",,
"13222	959	Black Sabbath	Never Say Die	-0.9045",,
"13223	959	Black Sabbath	Nightmare	-0.6908",,
"13224	959	Black Sabbath	Nightwing	-0.9769",,
"13225	959	Black Sabbath	No Stranger to Love	-0.8481",,
"13226	959	Black Sabbath	Odin's Court	0.8402",,
"13228	959	Black Sabbath	Over & Over	0.8402",,
"13229	959	Black Sabbath	Over &amp; Over	0.8402",,
"13230	959	Black Sabbath	Over to You	-0.7998",,
"13231	959	Black Sabbath	Paranoid	0.9672",,
"13232	959	Black Sabbath	Planet Caravan	0.875",,
"13233	959	Black Sabbath	Psychophobia	0.9865",,
"13235	959	Black Sabbath	Rock 'n' Roll Doctor	-0.0258",,
"13236	959	Black Sabbath	Rusty Angels	-0.9665",,
"13237	959	Black Sabbath	Sabbath Bloody Sabbath	-0.8055",,
"13238	959	Black Sabbath	Sabbra Cadabra	0.9822",,
"13240	959	Black Sabbath	Selling My Soul	-0.9282",,
"13241	959	Black Sabbath	Seventh Star	-0.4939",,
"13242	959	Black Sabbath	Shaking Off The Chains	0.882",,
"13243	959	Black Sabbath	She's Gone	0.8422",,
"13244	959	Black Sabbath	Shock Wave	-0.5684",,
"13245	959	Black Sabbath	Sick & Tired	-0.9983",,
"13246	959	Black Sabbath	Sick And Tired	-0.9983",,
"13247	959	Black Sabbath	Sign of The Southern Cross	0.8926",,
"13248	959	Black Sabbath	Sins of The Father	-0.9599",,
"13249	959	Black Sabbath	Sleeping Village	0.3612",,
"13250	959	Black Sabbath	Sleeping Village/a Bit Of Finger	0.3612",,
"13251	959	Black Sabbath	Slipping Away	0.6234",,
"13252	959	Black Sabbath	Snowblind	0.0387",,
"13253	959	Black Sabbath	Solitude	0.7202",,
"13255	959	Black Sabbath	Spiral Architect	0.9348",,
"13256	959	Black Sabbath	St. Vitus' Dance	0.9349",,
"13257	959	Black Sabbath	Supernaut	0.7039",,
"13258	959	Black Sabbath	Sweet Leaf	0.9712",,
"13259	959	Black Sabbath	Swinging The Chain	-0.747",,
"13260	959	Black Sabbath	Symptom of The Universe	0.965",,
"13261	959	Black Sabbath	The Hand That Rocks The Cradle	0.6124",,
"13262	959	Black Sabbath	The Illusion of Power	0.9468",,
"13263	959	Black Sabbath	The Law Maker	-0.9806",,
"13264	959	Black Sabbath	The Mob Rules	-0.8011",,
"13265	959	Black Sabbath	The Sabbath Stones	-0.9907",,
"13266	959	Black Sabbath	The Shining	-0.9077",,
"13267	959	Black Sabbath	The Shinning	-0.9846",,
"13268	959	Black Sabbath	The Sign Of The Southern Cross	0.9195",,
"13269	959	Black Sabbath	The Thrill of It All	0.9141",,
"13270	959	Black Sabbath	The Wizard	0.6249",,
"13271	959	Black Sabbath	The Writ	-0.9752",,
"13272	959	Black Sabbath	Time Machine	-0.7219",,
"13273	959	Black Sabbath	Tomorrow's Dream	0.7713",,
"13274	959	Black Sabbath	Too Late	0.4404",,
"13275	959	Black Sabbath	Trashed	0.9698",,
"13276	959	Black Sabbath	Turn to Stone	-0.9509",,
"13277	959	Black Sabbath	Turn up The Night	-0.3475",,
"13278	959	Black Sabbath	Tv Crimes	0.8519",,
"13279	959	Black Sabbath	Under The Sun / Every Day Comes & Goes	-0.9468",,
"13280	959	Black Sabbath	Under The Sun / Every Day Comes &amp; Goes	0.7399",,
"13281	959	Black Sabbath	Valhalla	0.9313",,
"13282	959	Black Sabbath	Virtual Death	-0.9069",,
"13283	959	Black Sabbath	Voodoo	-0.9594",,
"13284	959	Black Sabbath	Walk Away	0.9582",,
"13285	959	Black Sabbath	War Pigs	-0.9627",,
"13286	959	Black Sabbath	War Pigs/luke's Wall	-0.9564",,
"13287	959	Black Sabbath	Warning	-0.2979",,
"13288	959	Black Sabbath	Warning (this Time Is A Subject Of Dispute)	0.0494",,
"13289	959	Black Sabbath	What's The Use	-0.9622",,
"13290	959	Black Sabbath	What's The Use[Japan Bonus Track]	-0.9747",,
"13291	959	Black Sabbath	Wheels of Confusion	0.5027",,
"13292	959	Black Sabbath	Wheels Of Confusion / The Straightener	0.6759",,
"13293	959	Black Sabbath	When Death Calls	0.9947",,
"13294	959	Black Sabbath	Who Are You?	0.8466",,
"13295	959	Black Sabbath	Wicked World	-0.4588",,
"13296	959	Black Sabbath	Wishing Well	0.8442",,
"13297	959	Black Sabbath	You Won't Change Me	0.8126",,
"13298	959	Black Sabbath	Zero The Hero	0.9091",,
"13299	960	Black Train Jack	Alright Then	0.9151",,
"13300	960	Black Train Jack	Back Up	-0.0516",,
"13301	960	Black Train Jack	Dosen't Matter	-0.1396",,
"13302	960	Black Train Jack	Guy Like Me	0.7783",,
"13303	960	Black Train Jack	Handouts	0.2411",,
"13304	960	Black Train Jack	Leapfrog	0.7665",,
"13305	960	Black Train Jack	Mad Doll	0.9384",,
"13306	960	Black Train Jack	My Disciple	-0.6234",,
"13307	960	Black Train Jack	No Reward	0.7579",,
"13308	960	Black Train Jack	Not Alone	-0.3675",,
"13309	960	Black Train Jack	Regrets	-0.25",,
"13310	960	Black Train Jack	That Reminds Me	-0.4404",,
"13311	960	Black Train Jack	The Lottery	0.5318",,
"13312	960	Black Train Jack	The Newest One	-0.4717",,
"13313	960	Black Train Jack	The Reason	0.9623",,
"13314	960	Black Train Jack	The Struggle	-0.7964",,
"13315	960	Black Train Jack	This Is The Way	0.3278",,
"13316	960	Black Train Jack	What's The Deal	-0.1887",,
"13317	961	Blackburn Fiona	An Eriskay Love Lilt : Gradh Geal Mo Chridh	-0.7951",,
"13318	961	Blackburn Fiona	Ca' The Yowes : Call The Ewes	0.8074",,
"13320	961	Blackburn Fiona	Dear Harp Of My Country	0.9682",,
"13321	961	Blackburn Fiona	Gartan Mother's Lullaby	0.836",,
"13322	961	Blackburn Fiona	Ho! Mo Leannan	0.9808",,
"13323	961	Blackburn Fiona	If It's All The Same To You	0.8126",,
"13324	961	Blackburn Fiona	Land Of Passages	0.6808",,
"13325	961	Blackburn Fiona	Lewis Bridal Song : Mairi's Wedding	0.5859",,
"13326	961	Blackburn Fiona	Nadu Nadudu	0.9774",,
"13327	961	Blackburn Fiona	Next Market Day	0.25",,
"13328	961	Blackburn Fiona	Seinnidh Mi D&#224;n : Simple Song	0.8176",,
"13329	961	Blackburn Fiona	She's Like The Swallow	0.9926",,
"13330	961	Blackburn Fiona	Toward Juneau	0.3204",,
"13331	961	Blackburn Fiona	When Your Daddy Comes Home From The Sea	0.9719",,
"13332	962	Blackfoot	Big Wheels	0.4019",,
"13333	962	Blackfoot	Born To Rock &amp; Roll	-0.2023",,
"13334	962	Blackfoot	I Stand Alone	0.5809",,
"13335	962	Blackfoot	Indian World	-0.6087",,
"13336	962	Blackfoot	Not Another Maker	0.9628",,
"13337	962	Blackfoot	Railroad Man	-0.8344",,
"13338	962	Blackfoot	Stars	0.8837",,
"13339	962	Blackfoot	Take A Train	0.4215",,
"13340	962	Blackfoot	Warped	0.5927",,
"13341	963	Blackfoot Sue	Standing In The Road	-0.802",,
"13342	964	Blackhawk	A Kiss Is Worth A Thousand Words	0.872",,
"13343	964	Blackhawk	Almost A Memory Now	-0.4994",,
"13344	964	Blackhawk	Any Man With A Heartbeat	0.0516",,
"13345	964	Blackhawk	Bad Love Gone Good	0.9995",,
"13346	964	Blackhawk	Big Guitar	0.0772",,
"13347	964	Blackhawk	Cast Iron Heart	0.9188",,
"13348	964	Blackhawk	Every Once in a While	0.128",,
"13349	964	Blackhawk	Goodbye Says It All	-0.9285",,
"13350	964	Blackhawk	If That Was A Lie	0.9686",,
"13351	964	Blackhawk	Let 'em Whirl	-0.4027",,
"13352	964	Blackhawk	Like There Ain't No Yesterday	0.9575",,
"13353	964	Blackhawk	Love And Gravity	0.9042",,
"13354	964	Blackhawk	Love Like This	0.9988",,
"13355	964	Blackhawk	One More Heartache	0.8375",,
"13356	964	Blackhawk	Postmarked Birmingham	0.8518",,
"13357	964	Blackhawk	Stepping Stones	-0.5267",,
"13358	964	Blackhawk	Stone By Stone	0.9022",,
"13359	964	Blackhawk	Sure Can Smell The Rain	0.9393",,
"13360	965	Blackjack	Burden Of Freedom	-0.6701",,
"13361	965	Blackjack	Key To The Shade	0.8674",,
"13362	965	Blackjack	Little Trouble	0.1536",,
"13363	965	Blackjack	Merry-go-riding	-0.7258",,
"13364	965	Blackjack	Now You Fly	0.8144",,
"13365	965	Blackjack	One Step Sunset	0.296",,
"13366	965	Blackjack	Outta Here	0.8689",,
"13367	965	Blackjack	Spinning Wheel	0.7366",,
"13368	966	Blackmores Night	Avalon	0.9243",,
"13369	966	Blackmores Night	Be Mine Tonight	0.9337",,
"13370	966	Blackmores Night	Castles And Dreams	0.4215",,
"13371	966	Blackmores Night	Catherine Howard's Fate	0.8053",,
"13372	966	Blackmores Night	Fool's Gold	-0.854",,
"13373	966	Blackmores Night	Gone With The Wind	-0.128",,
"13374	966	Blackmores Night	Greensleeves	0.525",,
"13375	966	Blackmores Night	Magical World	-0.3578",,
"13376	966	Blackmores Night	March The Heroes Home	0.9902",,
"13377	966	Blackmores Night	Morning Star	0.7297",,
"13378	966	Blackmores Night	No Second Chance	-0.6808",,
"13379	966	Blackmores Night	Now And Then	0.0644",,
"13380	966	Blackmores Night	Past Time With Good Company	0.9928",,
"13381	966	Blackmores Night	Play Minstrel Play	0.6597",,
"13382	966	Blackmores Night	Renaissance Faire	0.8519",,
"13383	966	Blackmores Night	Self Portrait	0.8422",,
"13384	966	Blackmores Night	Spanish Nights (i Remember It Well)	0.4019",,
"13385	966	Blackmores Night	Spirit Of The Sea	0.9301",,
"13386	966	Blackmores Night	The Clock Ticks On	-0.765",,
"13387	966	Blackmores Night	Under A Violet Moon	0.5267",,
"13388	966	Blackmores Night	Wind In The Willows	0.9432",,
"13389	966	Blackmores Night	Writing On The Wall	0.6662",,
"13390	967	Blackout	Ravehaert	0.4268",,
"13392	967	Blackout	Wonderfull Tonight	0.9471",,
"13393	968	Blackout All-stars	I Like It (like That)	0.9994",,
"13394	969	Blackstar	Better The Devil	-0.9771",,
"13395	969	Blackstar	Game Over	0.34",,
"13396	969	Blackstar	Give Up The Ghost	0.9052",,
"13397	969	Blackstar	Instrumental	0.8425",,
"13398	969	Blackstar	New Song	-0.9526",,
"13399	969	Blackstar	Revolution Of The Heart	0.6765",,
"13400	969	Blackstar	Rock And Roll Circus	0.2789",,
"13401	969	Blackstar	Smile	0.4821",,
"13402	969	Blackstar	Sound Of Silence	-0.4606",,
"13403	969	Blackstar	Waste Of Space	0.2249",,
"13404	970	Blackstreet	Call Me (hip Hop Mix Featuring Jay-z)	0.867",,
"13405	970	Blackstreet	Don't Leave Me	0.8674",,
"13406	970	Blackstreet	Fix	0.9387",,
"13407	970	Blackstreet	Happy Song	0.606",,
"13408	970	Blackstreet	I'm Sorry	0.9211",,
"13409	970	Blackstreet	No Diggity	-0.8238",,
"13410	970	Blackstreet	No Diggityi	0.9751",,
"13411	971	""Blackstreet (feat Dr.dre"," Queen Pen)""	No Diggity	-0.8396",
"13412	972	Blackstreet And Dr. Dre	No Diggity	0.9751",,
"13413	973	""Blackstreet Feat. Mya", Mase," Blinky Bill""	Take Me There	0.9871"
"13414	974	Blade	Hellwater Keepsake	0.9342",,
"13415	974	Blade	Knights Of Gold	-0.9794",,
"13416	974	Blade	Orion's Blood	-0.8806",,
"13417	974	Blade	Returning To Society	0.8222",,
"13418	974	Blade	Returning To Society (acoustic)	-0.1586",,
"13419	974	Blade	Returning To Society (live)	-0.6841",,
"13420	974	Blade	The Consequence	-0.78",,
"13421	974	Blade	Undertow	0.7059",,
"13422	975	Blah	I'm A Spam Eating Homo	0.9059",,
"13423	976	Blake Babies	A Million Years	0.8316",,
"13424	976	Blake Babies	A Sweet Burger Lp	0.7258",,
"13425	976	Blake Babies	Alright	-0.8416",,
"13426	976	Blake Babies	Dead And Gone	-0.0475",,
"13427	976	Blake Babies	Don't Suck My Breath	-0.7749",,
"13428	976	Blake Babies	From Here To Burma	-0.4404",,
"13429	976	Blake Babies	Gimme Some Mirth	0.9065",,
"13430	976	Blake Babies	Girl In A Box	0.2732",,
"13431	976	Blake Babies	Grateful	-0.9898",,
"13432	976	Blake Babies	Her	-0.8504",,
"13433	976	Blake Babies	I'll Take Anything	0.8967",,
"13434	976	Blake Babies	Kiss And Wake Up	-0.3304",,
"13435	976	Blake Babies	Look Away	0.6124",,
"13436	976	Blake Babies	Loose	0.9674",,
"13437	976	Blake Babies	Outta My Head	-0.7892",,
"13438	976	Blake Babies	Over And Over	0.9518",,
"13439	976	Blake Babies	Rain ( A.k.a Better'n You )	-0.91",,
"13440	976	Blake Babies	Severed Lips	0.9758",,
"13441	976	Blake Babies	Steamie Gregg	0.9265",,
"13442	976	Blake Babies	Take Your Head Off My Shoulder	0.4895",,
"13443	976	Blake Babies	Train	0.6124",,
"13444	977	Blake Shelton	Ol' Red	0.8326",,
"13445	978	Blancmang	Blind Vision	-0.9818",,
"13446	978	Blancmang	Don't Tell Me	0.1361",,
"13447	978	Blancmang	Waves	-0.5719",,
"13448	979	Blandauml;ck Faouml;aouml;s	Katrin	-0.9531",,
"13449	979	Blandauml;ck Faouml;aouml;s	Nur Mehr Zwei	-0.6808",,
"13450	980	Blando Deborah	Gata	-0.5707",,
"13451	980	Blando Deborah	Gods Of Creation	0.6075",,
"13452	980	Blando Deborah	Innocence	-0.782",,
"13453	980	Blando Deborah	Ltima Est&#243;ria	-0.296",,
"13454	980	Blando Deborah	Unicamente	-0.0258",,
"13455	981	Blaque	Bring It All To Me	0.995",,
"13456	982	Blasphemous	Gettin' My Way	-0.6072",,
"13457	983	Blasphemy	Demoniac	-0.9952",,
"13458	983	Blasphemy	Desecration	-0.5994",,
"13459	983	Blasphemy	Fallen Angel Of Doom	-0.979",,
"13460	983	Blasphemy	Goddess Of Perversity	-0.9929",,
"13461	983	Blasphemy	Ritual	-0.5719",,
"13462	983	Blasphemy	Weltering In Blood	-0.9231",,
"13463	984	Blaulicht 112	Geht Los!	-0.9708",,
"13464	985	Blauuml;mchen	&amp;uuml;bermorgenland	0.7506",,
"13466	985	Blauuml;mchen	Automatisch	-0.9136",,
"13467	985	Blauuml;mchen	Blaue Augen	0.4572",,
"13469	985	Blauuml;mchen	Denk Noch Mal Dr&amp;uuml;ber Nach	-0.9136",,
"13471	985	Blauuml;mchen	Du Bist Die Insel	-0.8316",,
"13474	985	Blauuml;mchen	Engel Der Nacht	-0.5994",,
"13476	985	Blauuml;mchen	Es Ist Vorbei	-0.9485",,
"13477	985	Blauuml;mchen	Ganz Bald	-0.9136",,
"13478	985	Blauuml;mchen	Gib Mir Noch Zeit	-0.296",,
"13479	985	Blauuml;mchen	Hand In Hand (gewalt Ist Doof)	0.6908",,
"13482	985	Blauuml;mchen	Heut&#180; Ist Mein Tag	-0.8439",,
"13483	985	Blauuml;mchen	Ich Bin Wieder Hier	-0.8316",,
"13484	985	Blauuml;mchen	Immernoch Verliebt	-0.5994",,
"13488	985	Blauuml;mchen	Nur F&amp;uuml;r Euch	-0.8316",,
"13491	985	Blauuml;mchen	Reise Durch Die Zeit	-0.8316",,
"13493	985	Blauuml;mchen	Schmetterlinge	-0.5994",,
"13494	985	Blauuml;mchen	Sesam Jam	-0.9921",,
"13495	985	Blauuml;mchen	So Wie Ein Wunder	-0.5994",,
"13497	985	Blauuml;mchen	U-bahn	-0.5994",,
"13499	985	Blauuml;mchen	Wilkommen In Meinem Garten	-0.5994",,
"13500	986	Blauuml;mchen Feat. Yta Farrow	Tu Es Mon Ile	-0.9823",,
"13501	987	Bleach	Super Good Feeling	0.8658",,
"13502	988	Bleak	Darkness	0.9574",,
"13503	988	Bleak	Deepbluesky	-0.6588",,
"13504	988	Bleak	Foreverandever	0.6124",,
"13505	988	Bleak	Greyclouds	0.0258",,
"13506	988	Bleak	Onelastbreath	0.7096",,
"13507	988	Bleak	Raindance	0.8442",,
"13509	988	Bleak	Theweathervane	0.296",,
"13510	989	Blenders	Another Night With You	0.9611",,
"13511	989	Blenders	Macdonald's Girl	0.9935",,
"13512	990	Blessed Union Of Souls	Hey Leonardo	-0.652",,
"13513	991	Blessid Union of Souls	All Along	0.9796",,
"13514	991	Blessid Union of Souls	As Long As We're Together	0.9023",,
"13515	991	Blessid Union of Souls	Better The Devil You Know	0.9596",,
"13516	991	Blessid Union of Souls	Brother My Brother	-0.9487",,
"13517	991	Blessid Union of Souls	Buzzz	0.0601",,
"13518	991	Blessid Union of Souls	End Of The World	0.6633",,
"13519	991	Blessid Union of Souls	Forever For Tonight	0.8725",,
"13520	991	Blessid Union of Souls	Hand On Your Heart	0.9932",,
"13521	991	Blessid Union of Souls	Happy Go Lucky	0.997",,
"13522	991	Blessid Union of Souls	Heaven	0.9736",,
"13523	991	Blessid Union of Souls	Here And Now	0.9055",,
"13524	991	Blessid Union of Souls	Hey Leonardo (she Likes Me For Me)	0.9577",,
"13525	991	Blessid Union of Souls	Hey Leonardo (She Likes Me For Me) (Live Version)	0.9876",,
"13526	991	Blessid Union of Souls	Hold Her Closer	0.7783",,
"13527	991	Blessid Union of Souls	Home	0.9612",,
"13528	991	Blessid Union of Souls	Humble Star	-0.4019",,
"13529	991	Blessid Union of Souls	I Believe	0.9949",,
"13530	991	Blessid Union of Souls	I Believe (Punky Irie Remix)	0.9978",,
"13531	991	Blessid Union of Souls	I Wanna Be There	0.7906",,
"13532	991	Blessid Union of Souls	If She Couldn't Sleep	0.3591",,
"13533	991	Blessid Union of Souls	If You Believe	0.9562",,
"13534	991	Blessid Union of Souls	It's The Way You Make Me Feel	0.752",,
"13535	991	Blessid Union of Souls	It's Your Day	0.9955",,
"13536	991	Blessid Union of Souls	It's Your Day (bronsons's Song)	0.9918",,
"13537	991	Blessid Union of Souls	Jelly	0.9374",,
"13538	991	Blessid Union of Souls	Learn To Love Again	-0.0315",,
"13539	991	Blessid Union of Souls	Let Me Be The One	0.9501",,
"13540	991	Blessid Union of Souls	Light In Your Eyes	-0.6908",,
"13541	991	Blessid Union of Souls	Lucky To Be Here	0.9615",,
"13542	991	Blessid Union of Souls	My Friend	-0.2924",,
"13543	991	Blessid Union of Souls	Never Get Over You	0.8126",,
"13544	991	Blessid Union of Souls	Nora	0.989",,
"13545	991	Blessid Union of Souls	Oh Virginia	0.9874",,
"13546	991	Blessid Union of Souls	Paradise Lost	0.996",,
"13547	991	Blessid Union of Souls	Peace And Love	0.9468",,
"13548	991	Blessid Union of Souls	Real Good Friends	0.9749",,
"13549	991	Blessid Union of Souls	Scenes From A Coffee House	0.9712",,
